id,airport_code,name,distance_km,star_rating,guest_score,review_count,price_per_night,has_shuttle,has_breakfast,address
4209,IXR,Hyatt Regency Terminal (Ranchi Airport),12.3,4,9.7,2710,3309,0,1,"Terminal Road, Near IXR Airport, Ranchi, India"
4210,BID,OYO Townhouse Airport (Bidar Airport),7.6,5,9.1,1123,3277,1,0,"Terminal Road, Near BID Airport, Bidar, India"
4211,IXE,Trident Airport Hotel (Mangaluru Airport),10.5,4,9.4,2506,11756,0,1,"Terminal Road, Near IXE Airport, Mangaluru, India"
4212,MAA,Radisson Blu Airport (Chennai Airport),9.5,3,8.5,705,2575,0,1,"Terminal Road, Near MAA Airport, Chennai, India"
4213,TCR,Lemon Tree Premier (Thoothukudi (Tuticorin) Airport),8.8,3,9.6,2989,2515,0,0,"Terminal Road, Near TCR Airport, Thoothukudi (Tuticorin), India"
4214,RXL,Taj City Centre (Raxaul Airport),5.7,5,8.9,3772,6774,1,0,"Terminal Road, Near RXL Airport, Raxaul, India"
4215,JLR,Novotel Airport Hotel (Jabalpur Airport),7.9,5,9.6,2277,8197,1,1,"Terminal Road, Near JLR Airport, Jabalpur, India"
4216,IXT,Radisson Blu Airport (Pasighat Airport),4.9,5,8.6,3168,5776,1,1,"Terminal Road, Near IXT Airport, Pasighat, India"
4217,STV,Pride Plaza Hotel (Surat Airport),9.9,5,9.5,1643,4149,0,1,"Terminal Road, Near STV Airport, Surat, India"
4218,IXY,Taj City Centre (Kandla Airport),5.5,5,8.6,590,12067,1,1,"Terminal Road, Near IXY Airport, Kandla, India"
4219,IDR,Novotel Airport Hotel (Indore Airport),9.2,3,8.8,1120,8553,0,1,"Terminal Road, Near IDR Airport, Indore, India"
4220,SIV,ITC Grand Bharat (Sivasagar Airport),12.1,3,9.3,198,10662,0,1,"Terminal Road, Near SIV Airport, Sivasagar, India"
4221,WGC,FabHotel Airport Inn (Warangal Airport),2.2,4,9.7,2109,2745,1,1,"Terminal Road, Near WGC Airport, Warangal, India"
4222,DGR,OYO Townhouse Airport (Deoghar Airport),7.4,3,8.8,575,10718,1,0,"Terminal Road, Near DGR Airport, Deoghar, India"
4223,SXR,Lemon Tree Premier (Srinagar Airport),8.6,3,8.7,2250,9388,0,1,"Terminal Road, Near SXR Airport, Srinagar, India"
4224,BDQ,Pride Plaza Hotel (Vadodara Airport),7.7,4,9.2,775,2158,1,0,"Terminal Road, Near BDQ Airport, Vadodara, India"
4225,IXR,Taj City Centre (Ranchi Airport),5.7,5,8.3,258,11834,1,0,"Terminal Road, Near IXR Airport, Ranchi, India"
4226,AKL,Trident Airport Hotel (Akola Airport),9.9,3,8.4,2944,10380,0,1,"Terminal Road, Near AKL Airport, Akola, India"
4227,ANK,Hyatt Regency Terminal (Ankleshwar Airport),12.1,4,9.7,3290,11823,0,1,"Terminal Road, Near ANK Airport, Ankleshwar, India"
4228,LAT,Ginger Airport Hotel (Latur Airport),9.1,3,9.6,2784,5619,0,0,"Terminal Road, Near LAT Airport, Latur, India"
4229,MRA,FabHotel Airport Inn (Noida / Jewar Airport),9.9,4,8.2,1489,3082,0,0,"Terminal Road, Near MRA Airport, Noida / Jewar, India"
4230,TEZU,OYO Townhouse Airport (Tezu Airport),6.2,4,8.9,1124,7642,1,1,"Terminal Road, Near TEZU Airport, Tezu, India"
4231,JHW,ITC Grand Bharat (Jhalawar Airport),7.0,4,8.5,3335,1928,1,0,"Terminal Road, Near JHW Airport, Jhalawar, India"
4232,HSS,Taj City Centre (Hisar Airport),11.5,3,9.5,179,9566,0,1,"Terminal Road, Near HSS Airport, Hisar, India"
4233,NMN,Pride Plaza Hotel (Neemrana / Alwar Airport),14.4,3,8.2,2717,12174,0,0,"Terminal Road, Near NMN Airport, Neemrana / Alwar, India"
4234,PBF,Radisson Blu Airport (Bilaspur Airport),3.4,4,8.4,2724,5736,1,1,"Terminal Road, Near PBF Airport, Bilaspur, India"
4235,NWP,ITC Grand Bharat (Pithoragarh Airport),0.6,5,8.5,1430,5967,1,1,"Terminal Road, Near NWP Airport, Pithoragarh, India"
4236,ZER,IBIS Airport Hotel (Ziro Airport),2.6,3,9.3,1041,7015,1,0,"Terminal Road, Near ZER Airport, Ziro, India"
4237,KOR,Pride Plaza Hotel (Koraput Airport),6.6,4,9.5,2723,8304,1,1,"Terminal Road, Near KOR Airport, Koraput, India"
4238,KOK,Trident Airport Hotel (Kokrajhar Airport),7.7,3,9.4,1004,12414,1,0,"Terminal Road, Near KOK Airport, Kokrajhar, India"
4239,DUM,Radisson Blu Airport (Dumka Airport),3.3,4,9.5,3224,9516,1,1,"Terminal Road, Near DUM Airport, Dumka, India"
4240,VZY,Novotel Airport Hotel (Vijayawada Airport),2.2,4,9.5,1228,11448,1,0,"Terminal Road, Near VZY Airport, Vijayawada, India"
4241,MEH,Trident Airport Hotel (Mehsana Airport),8.3,3,8.5,608,3576,0,0,"Terminal Road, Near MEH Airport, Mehsana, India"
4242,AMD,Trident Airport Hotel (Ahmedabad Airport),8.5,5,9.2,2545,5554,0,0,"Terminal Road, Near AMD Airport, Ahmedabad, India"
4243,GWL,Ginger Airport Hotel (Gwalior Airport),1.7,5,9.4,1505,11834,1,0,"Terminal Road, Near GWL Airport, Gwalior, India"
4244,UTL,Trident Airport Hotel (Barmer Airport),2.2,3,9.5,714,6777,1,1,"Terminal Road, Near UTL Airport, Barmer, India"
4245,KBK,Radisson Blu Airport (Kushinagar Airport),6.2,5,9.5,3630,3427,1,1,"Terminal Road, Near KBK Airport, Kushinagar, India"
4246,JGA,Radisson Blu Airport (Jamnagar Airport),10.5,3,9.1,2749,5707,0,1,"Terminal Road, Near JGA Airport, Jamnagar, India"
4247,IXS,Novotel Airport Hotel (Silchar Airport),3.0,5,8.5,2049,5812,1,1,"Terminal Road, Near IXS Airport, Silchar, India"
4248,IXA,Pride Plaza Hotel (Agartala Airport),6.2,5,8.8,2810,2793,1,0,"Terminal Road, Near IXA Airport, Agartala, India"
4249,SLV,Trident Airport Hotel (Shimla Airport),10.4,5,8.2,362,7704,0,1,"Terminal Road, Near SLV Airport, Shimla, India"
4250,PBF,Hyatt Regency Terminal (Bilaspur Airport),13.8,5,8.5,2002,11380,0,1,"Terminal Road, Near PBF Airport, Bilaspur, India"
4251,HIR,Radisson Blu Airport (Sambalpur Airport),1.6,5,8.3,1429,3584,1,0,"Terminal Road, Near HIR Airport, Sambalpur, India"
4252,HZD,Novotel Airport Hotel (Hazaribagh Airport),7.7,4,9.0,2742,5735,1,0,"Terminal Road, Near HZD Airport, Hazaribagh, India"
4253,BHU,ITC Grand Bharat (Bathinda Airport),11.9,5,8.3,2353,12091,0,1,"Terminal Road, Near BHU Airport, Bathinda, India"
4254,SLV,Trident Airport Hotel (Shimla Airport),7.5,3,9.0,1567,10527,1,0,"Terminal Road, Near SLV Airport, Shimla, India"
4255,RPR,Hyatt Regency Terminal (Raipur Airport),12.1,3,9.4,2164,4781,0,0,"Terminal Road, Near RPR Airport, Raipur, India"
4256,DHR,Radisson Blu Airport (Dibrugarh Airport),6.8,4,8.2,2817,4617,1,1,"Terminal Road, Near DHR Airport, Dibrugarh, India"
4257,HYD,Novotel Airport Hotel (Hyderabad Airport),9.6,3,9.7,830,6669,0,1,"Terminal Road, Near HYD Airport, Hyderabad, India"
4258,SRA,Hyatt Regency Terminal (Shravasti Airport),1.2,4,9.3,2388,11958,1,0,"Terminal Road, Near SRA Airport, Shravasti, India"
4259,HBX,ITC Grand Bharat (Hubballi / Dharwad Airport),11.6,3,8.9,1699,7064,0,1,"Terminal Road, Near HBX Airport, Hubballi / Dharwad, India"
4260,JLR,Pride Plaza Hotel (Jabalpur Airport),9.8,4,8.2,546,3280,0,0,"Terminal Road, Near JLR Airport, Jabalpur, India"
4261,KQH,IBIS Airport Hotel (Ajmer / Kishangarh Airport),1.9,5,9.7,1370,11721,1,1,"Terminal Road, Near KQH Airport, Ajmer / Kishangarh, India"
4262,BTH,Pride Plaza Hotel (Bettiah Airport),5.7,5,8.1,2642,8775,1,1,"Terminal Road, Near BTH Airport, Bettiah, India"
4263,KBK,Trident Airport Hotel (Kushinagar Airport),7.5,3,8.6,1247,6371,1,0,"Terminal Road, Near KBK Airport, Kushinagar, India"
4264,IXJ,Taj City Centre (Jammu Airport),5.8,5,8.8,2381,11059,1,0,"Terminal Road, Near IXJ Airport, Jammu, India"
4265,CNN,Taj City Centre (Kannur Airport),5.1,3,9.7,1790,5161,1,1,"Terminal Road, Near CNN Airport, Kannur, India"
4266,HIR,IBIS Airport Hotel (Sambalpur Airport),13.7,5,9.4,2882,5560,0,1,"Terminal Road, Near HIR Airport, Sambalpur, India"
4267,HBX,Novotel Airport Hotel (Hubballi / Dharwad Airport),1.8,3,8.7,1402,11397,1,1,"Terminal Road, Near HBX Airport, Hubballi / Dharwad, India"
4268,NPL,Lemon Tree Premier (Narnaul Airport),5.0,3,9.6,768,4362,1,1,"Terminal Road, Near NPL Airport, Narnaul, India"
4269,DIU,IBIS Airport Hotel (Diu Airport),12.8,5,8.2,3246,9622,0,0,"Terminal Road, Near DIU Airport, Diu, India"
4270,RPR,IBIS Airport Hotel (Raipur Airport),11.7,4,8.1,1296,5265,0,0,"Terminal Road, Near RPR Airport, Raipur, India"
4271,HBX,Trident Airport Hotel (Hubballi / Dharwad Airport),14.5,3,9.1,1721,2552,0,0,"Terminal Road, Near HBX Airport, Hubballi / Dharwad, India"
4272,NWP,Taj City Centre (Pithoragarh Airport),12.9,4,9.6,3696,11300,0,0,"Terminal Road, Near NWP Airport, Pithoragarh, India"
4273,GWL,Ginger Airport Hotel (Gwalior Airport),2.1,3,8.1,178,7221,1,0,"Terminal Road, Near GWL Airport, Gwalior, India"
4274,BVC,FabHotel Airport Inn (Bhavnagar Airport),0.8,4,8.7,203,9253,1,1,"Terminal Road, Near BVC Airport, Bhavnagar, India"
4275,ASL,Lemon Tree Premier (Asansol Airport),6.9,3,9.4,3161,10590,1,1,"Terminal Road, Near ASL Airport, Asansol, India"
4276,SDW,Trident Airport Hotel (Sindhudurg Airport),12.2,4,8.7,3564,8773,0,1,"Terminal Road, Near SDW Airport, Sindhudurg, India"
4277,KHO,OYO Townhouse Airport (Khowai Airport),13.4,3,8.2,2838,11117,0,0,"Terminal Road, Near KHO Airport, Khowai, India"
4278,AGR,OYO Townhouse Airport (Agra Airport),6.6,3,9.7,342,3820,1,0,"Terminal Road, Near AGR Airport, Agra, India"
4279,ATQ,Radisson Blu Airport (Amritsar Airport),10.6,5,9.0,1656,5699,0,0,"Terminal Road, Near ATQ Airport, Amritsar, India"
4280,CCJ,FabHotel Airport Inn (Kozhikode (Calicut) Airport),1.7,5,8.4,595,11636,1,0,"Terminal Road, Near CCJ Airport, Kozhikode (Calicut), India"
4281,JLG,Lemon Tree Premier (Jalgaon Airport),12.2,3,8.9,3028,9204,0,1,"Terminal Road, Near JLG Airport, Jalgaon, India"
4282,GOP,Lemon Tree Premier (Ganjam / Gopalpur Airport),13.6,3,8.2,871,2925,0,0,"Terminal Road, Near GOP Airport, Ganjam / Gopalpur, India"
4283,UTK,Taj City Centre (Kalahandi / Utkela Airport),7.4,3,9.3,760,6569,1,0,"Terminal Road, Near UTK Airport, Kalahandi / Utkela, India"
4284,JHW,ITC Grand Bharat (Jhalawar Airport),6.0,4,8.6,3729,12382,1,1,"Terminal Road, Near JHW Airport, Jhalawar, India"
4285,IXE,Trident Airport Hotel (Mangaluru Airport),9.5,4,8.1,447,8787,0,0,"Terminal Road, Near IXE Airport, Mangaluru, India"
4286,SXR,Radisson Blu Airport (Srinagar Airport),3.9,4,9.1,282,5221,1,0,"Terminal Road, Near SXR Airport, Srinagar, India"
4287,KOK,Novotel Airport Hotel (Kokrajhar Airport),11.6,3,9.5,3096,10005,0,1,"Terminal Road, Near KOK Airport, Kokrajhar, India"
4288,OSB,Radisson Blu Airport (Dharashiv Airport),6.9,4,9.3,2221,9301,1,1,"Terminal Road, Near OSB Airport, Dharashiv, India"
4289,KQH,Pride Plaza Hotel (Ajmer / Kishangarh Airport),2.9,5,9.5,2915,10569,1,0,"Terminal Road, Near KQH Airport, Ajmer / Kishangarh, India"
4290,AGX,Hyatt Regency Terminal (Agatti Island (Lakshadweep) Airport),13.6,5,9.2,2417,11242,0,1,"Terminal Road, Near AGX Airport, Agatti Island (Lakshadweep), India"
4291,AMH,OYO Townhouse Airport (Azamgarh Airport),3.4,5,8.6,3160,11059,1,0,"Terminal Road, Near AMH Airport, Azamgarh, India"
4292,JSA,Hyatt Regency Terminal (Jaisalmer Airport),11.0,4,9.8,1965,2253,0,1,"Terminal Road, Near JSA Airport, Jaisalmer, India"
4293,NVY,ITC Grand Bharat (Neyveli Airport),7.3,3,9.4,2593,7386,1,0,"Terminal Road, Near NVY Airport, Neyveli, India"
4294,PAL,Taj City Centre (Pali Airport),13.0,4,8.2,3665,11249,0,1,"Terminal Road, Near PAL Airport, Pali, India"
4295,JLR,IBIS Airport Hotel (Jabalpur Airport),13.5,3,8.3,1575,6947,0,1,"Terminal Road, Near JLR Airport, Jabalpur, India"
4296,TRZ,OYO Townhouse Airport (Tiruchirappalli (Trichy) Airport),2.3,4,9.0,3027,2400,1,0,"Terminal Road, Near TRZ Airport, Tiruchirappalli (Trichy), India"
4297,KOR,Hyatt Regency Terminal (Koraput Airport),0.8,3,9.5,1942,3806,1,1,"Terminal Road, Near KOR Airport, Koraput, India"
4298,IXP,Trident Airport Hotel (Pathankot Airport),10.3,4,8.6,1415,5756,0,0,"Terminal Road, Near IXP Airport, Pathankot, India"
4299,KNU,Taj City Centre (Kanpur Airport),1.2,3,8.2,2735,8343,1,0,"Terminal Road, Near KNU Airport, Kanpur, India"
4300,RGD,Novotel Airport Hotel (Raigarh Airport),8.9,5,8.6,3779,6777,0,0,"Terminal Road, Near RGD Airport, Raigarh, India"
4301,PNQ,Trident Airport Hotel (Pune Airport),3.3,4,8.6,3201,6260,1,0,"Terminal Road, Near PNQ Airport, Pune, India"
4302,HJR,Taj City Centre (Khajuraho Airport),0.8,4,9.3,1962,2928,1,1,"Terminal Road, Near HJR Airport, Khajuraho, India"
4303,SRA,FabHotel Airport Inn (Shravasti Airport),4.4,4,9.3,1596,9201,1,0,"Terminal Road, Near SRA Airport, Shravasti, India"
4304,AMD,IBIS Airport Hotel (Ahmedabad Airport),11.7,5,9.6,2083,5490,0,0,"Terminal Road, Near AMD Airport, Ahmedabad, India"
4305,JLR,Pride Plaza Hotel (Jabalpur Airport),6.9,5,9.5,1447,3882,1,1,"Terminal Road, Near JLR Airport, Jabalpur, India"
4306,DUM,FabHotel Airport Inn (Dumka Airport),6.8,4,8.5,1754,3410,1,0,"Terminal Road, Near DUM Airport, Dumka, India"
4307,BID,Novotel Airport Hotel (Bidar Airport),10.1,3,9.1,726,7877,0,0,"Terminal Road, Near BID Airport, Bidar, India"
4308,CJB,Novotel Airport Hotel (Coimbatore Airport),13.5,4,8.5,1663,8771,0,1,"Terminal Road, Near CJB Airport, Coimbatore, India"
4309,PUI,OYO Townhouse Airport (Purnea Airport),11.6,5,9.7,2950,4224,0,0,"Terminal Road, Near PUI Airport, Purnea, India"
4310,KOK,Radisson Blu Airport (Kokrajhar Airport),6.0,4,8.1,2056,11244,1,0,"Terminal Road, Near KOK Airport, Kokrajhar, India"
4311,WGC,OYO Townhouse Airport (Warangal Airport),9.4,5,9.6,2249,9894,0,0,"Terminal Road, Near WGC Airport, Warangal, India"
4312,ROU,Radisson Blu Airport (Rourkela Airport),13.0,4,9.8,3756,3463,0,0,"Terminal Road, Near ROU Airport, Rourkela, India"
4313,IMF,ITC Grand Bharat (Imphal Airport),7.1,4,8.7,312,11041,1,0,"Terminal Road, Near IMF Airport, Imphal, India"
4314,ALD,Ginger Airport Hotel (Aligarh Airport),3.2,4,9.4,3138,3939,1,1,"Terminal Road, Near ALD Airport, Aligarh, India"
4315,STV,Taj City Centre (Surat Airport),4.5,4,8.1,3563,8289,1,1,"Terminal Road, Near STV Airport, Surat, India"
4316,WGC,Taj City Centre (Warangal Airport),7.6,3,8.9,3230,6791,1,1,"Terminal Road, Near WGC Airport, Warangal, India"
4317,IXB,Lemon Tree Premier (Siliguri / Bagdogra Airport),0.6,3,8.7,2033,10409,1,0,"Terminal Road, Near IXB Airport, Siliguri / Bagdogra, India"
4318,MAL,Trident Airport Hotel (Malda Airport),8.3,5,9.6,1703,2881,0,1,"Terminal Road, Near MAL Airport, Malda, India"
4319,PUI,FabHotel Airport Inn (Purnea Airport),4.1,5,9.8,1130,8758,1,1,"Terminal Road, Near PUI Airport, Purnea, India"
4320,AKL,Hyatt Regency Terminal (Akola Airport),3.8,4,9.5,1058,8012,1,1,"Terminal Road, Near AKL Airport, Akola, India"
4321,HSS,ITC Grand Bharat (Hisar Airport),2.6,4,9.4,2212,4877,1,0,"Terminal Road, Near HSS Airport, Hisar, India"
4322,GOI,Hyatt Regency Terminal (Goa (Dabolim) Airport),8.2,4,9.0,2375,10614,0,0,"Terminal Road, Near GOI Airport, Goa (Dabolim), India"
4323,IXY,FabHotel Airport Inn (Kandla Airport),5.0,3,9.6,816,11906,1,0,"Terminal Road, Near IXY Airport, Kandla, India"
4324,JGD,ITC Grand Bharat (Jagdalpur Airport),13.3,5,9.0,2172,3091,0,0,"Terminal Road, Near JGD Airport, Jagdalpur, India"
4325,HBX,Radisson Blu Airport (Hubballi / Dharwad Airport),14.1,4,9.6,754,7475,0,1,"Terminal Road, Near HBX Airport, Hubballi / Dharwad, India"
4326,REW,Pride Plaza Hotel (Rewa Airport),13.1,5,9.3,364,4228,0,0,"Terminal Road, Near REW Airport, Rewa, India"
4327,BKN,Hyatt Regency Terminal (Bikaner Airport),4.4,3,9.0,745,10207,1,0,"Terminal Road, Near BKN Airport, Bikaner, India"
4328,IXC,IBIS Airport Hotel (Chandigarh Airport),14.2,5,9.1,2668,6631,0,1,"Terminal Road, Near IXC Airport, Chandigarh, India"
4329,GOX,FabHotel Airport Inn (Goa (Mopa) Airport),4.7,4,9.1,138,5993,1,0,"Terminal Road, Near GOX Airport, Goa (Mopa), India"
4330,KBK,ITC Grand Bharat (Kushinagar Airport),12.4,3,8.5,1167,11329,0,0,"Terminal Road, Near KBK Airport, Kushinagar, India"
4331,MRA,ITC Grand Bharat (Noida / Jewar Airport),13.9,3,9.2,2212,7570,0,0,"Terminal Road, Near MRA Airport, Noida / Jewar, India"
4332,NMS,Trident Airport Hotel (Naliya Airport),7.6,3,9.5,603,11762,1,0,"Terminal Road, Near NMS Airport, Naliya, India"
4333,BHO,FabHotel Airport Inn (Bhopal Airport),10.9,5,9.0,3192,6034,0,1,"Terminal Road, Near BHO Airport, Bhopal, India"
4334,CJB,OYO Townhouse Airport (Coimbatore Airport),0.9,5,9.5,2561,10759,1,0,"Terminal Road, Near CJB Airport, Coimbatore, India"
4335,IXA,FabHotel Airport Inn (Agartala Airport),3.0,3,9.3,3748,7657,1,1,"Terminal Road, Near IXA Airport, Agartala, India"
4336,KUU,Lemon Tree Premier (Kullu / Manali Airport),4.8,4,9.7,1164,9942,1,0,"Terminal Road, Near KUU Airport, Kullu / Manali, India"
4337,BHJ,Radisson Blu Airport (Bhuj (Kutch) Airport),3.8,4,8.8,3074,1998,1,1,"Terminal Road, Near BHJ Airport, Bhuj (Kutch), India"
4338,JGD,Taj City Centre (Jagdalpur Airport),0.9,5,9.4,1877,7171,1,1,"Terminal Road, Near JGD Airport, Jagdalpur, India"
4339,KBK,Taj City Centre (Kushinagar Airport),10.8,3,8.4,361,3779,0,0,"Terminal Road, Near KBK Airport, Kushinagar, India"
4340,SXV,Trident Airport Hotel (Shivamogga Airport),13.0,5,8.4,3360,10853,0,0,"Terminal Road, Near SXV Airport, Shivamogga, India"
4341,BHO,Lemon Tree Premier (Bhopal Airport),12.3,3,9.5,2381,5011,0,0,"Terminal Road, Near BHO Airport, Bhopal, India"
4342,JGD,Ginger Airport Hotel (Jagdalpur Airport),4.1,5,8.4,1742,7134,1,0,"Terminal Road, Near JGD Airport, Jagdalpur, India"
4343,LAT,Lemon Tree Premier (Latur Airport),8.0,3,9.4,1372,12205,0,0,"Terminal Road, Near LAT Airport, Latur, India"
4344,GWL,OYO Townhouse Airport (Gwalior Airport),0.8,4,9.0,2296,6616,1,1,"Terminal Road, Near GWL Airport, Gwalior, India"
4345,SAG,Taj City Centre (Shirdi Airport),10.9,4,8.7,1317,8842,0,0,"Terminal Road, Near SAG Airport, Shirdi, India"
4346,ASL,FabHotel Airport Inn (Asansol Airport),10.3,5,8.8,267,10235,0,1,"Terminal Road, Near ASL Airport, Asansol, India"
4347,RPR,ITC Grand Bharat (Raipur Airport),4.4,5,8.7,1452,7063,1,0,"Terminal Road, Near RPR Airport, Raipur, India"
4348,KHA,OYO Townhouse Airport (Khandwa Airport),8.6,5,8.2,3786,5512,0,1,"Terminal Road, Near KHA Airport, Khandwa, India"
4349,BHJ,Hyatt Regency Terminal (Bhuj (Kutch) Airport),11.1,3,8.1,1126,3072,0,1,"Terminal Road, Near BHJ Airport, Bhuj (Kutch), India"
4350,WGC,Pride Plaza Hotel (Warangal Airport),2.8,3,8.2,177,6525,1,1,"Terminal Road, Near WGC Airport, Warangal, India"
4351,AJL,OYO Townhouse Airport (Aizawl Airport),8.8,5,8.3,3426,3798,0,1,"Terminal Road, Near AJL Airport, Aizawl, India"
4352,PUI,ITC Grand Bharat (Purnea Airport),8.6,3,9.1,926,12375,0,1,"Terminal Road, Near PUI Airport, Purnea, India"
4353,GOI,Lemon Tree Premier (Goa (Dabolim) Airport),7.8,3,9.5,306,7611,1,0,"Terminal Road, Near GOI Airport, Goa (Dabolim), India"
4354,HSS,Ginger Airport Hotel (Hisar Airport),2.9,4,9.2,3093,2429,1,0,"Terminal Road, Near HSS Airport, Hisar, India"
4355,ISK,ITC Grand Bharat (Nashik Airport),4.0,5,8.6,3170,10049,1,0,"Terminal Road, Near ISK Airport, Nashik, India"
4356,CHI,ITC Grand Bharat (Chhindwara Airport),2.3,3,8.3,1216,6683,1,0,"Terminal Road, Near CHI Airport, Chhindwara, India"
4357,VNS,FabHotel Airport Inn (Varanasi Airport),1.5,4,9.2,1300,2058,1,0,"Terminal Road, Near VNS Airport, Varanasi, India"
4358,IXA,Trident Airport Hotel (Agartala Airport),6.4,3,9.2,2618,5434,1,0,"Terminal Road, Near IXA Airport, Agartala, India"
4359,IXJ,Novotel Airport Hotel (Jammu Airport),4.9,4,9.0,991,5844,1,1,"Terminal Road, Near IXJ Airport, Jammu, India"
4360,CFH,Trident Airport Hotel (Chitrakoot Airport),9.1,5,9.7,2725,12286,0,0,"Terminal Road, Near CFH Airport, Chitrakoot, India"
4361,KAI,OYO Townhouse Airport (Kailashahar Airport),5.1,5,8.8,3296,12073,1,0,"Terminal Road, Near KAI Airport, Kailashahar, India"
4362,SNE,Taj City Centre (Singrauli Airport),8.3,3,8.7,1651,6363,0,1,"Terminal Road, Near SNE Airport, Singrauli, India"
4363,KOK,Pride Plaza Hotel (Kokrajhar Airport),5.6,4,8.8,1533,7464,1,1,"Terminal Road, Near KOK Airport, Kokrajhar, India"
4364,DEL,Radisson Blu Airport (New Delhi Airport),9.1,3,9.5,161,3838,0,1,"Terminal Road, Near DEL Airport, New Delhi, India"
4365,NDC,Novotel Airport Hotel (Nanded Airport),11.2,5,8.8,3614,10174,0,1,"Terminal Road, Near NDC Airport, Nanded, India"
4366,RAT,Ginger Airport Hotel (Ratlam Airport),3.4,3,9.5,2520,12014,1,1,"Terminal Road, Near RAT Airport, Ratlam, India"
4367,ZER,Ginger Airport Hotel (Ziro Airport),2.1,5,8.9,968,7292,1,1,"Terminal Road, Near ZER Airport, Ziro, India"
4368,MAA,Pride Plaza Hotel (Chennai Airport),13.0,5,8.1,1286,3781,0,1,"Terminal Road, Near MAA Airport, Chennai, India"
4369,SAH,Ginger Airport Hotel (Saharanpur Airport),4.8,5,8.9,1981,3572,1,0,"Terminal Road, Near SAH Airport, Saharanpur, India"
4370,BHJ,Radisson Blu Airport (Bhuj (Kutch) Airport),6.8,4,8.8,1316,11098,1,1,"Terminal Road, Near BHJ Airport, Bhuj (Kutch), India"
4371,BVC,Ginger Airport Hotel (Bhavnagar Airport),1.0,4,8.9,1921,2217,1,0,"Terminal Road, Near BVC Airport, Bhavnagar, India"
4372,KOR,Pride Plaza Hotel (Koraput Airport),4.1,5,8.9,1958,8209,1,0,"Terminal Road, Near KOR Airport, Koraput, India"
4373,GWL,Hyatt Regency Terminal (Gwalior Airport),5.1,3,8.5,1153,4226,1,0,"Terminal Road, Near GWL Airport, Gwalior, India"
4374,NAG,OYO Townhouse Airport (Nagpur Airport),0.5,4,9.0,3158,5624,1,0,"Terminal Road, Near NAG Airport, Nagpur, India"
4375,TIR,FabHotel Airport Inn (Tirupati Airport),10.2,4,9.7,1240,11961,0,0,"Terminal Road, Near TIR Airport, Tirupati, India"
4376,MUZ,IBIS Airport Hotel (Muzaffarpur Airport),5.4,3,8.7,1425,3943,1,0,"Terminal Road, Near MUZ Airport, Muzaffarpur, India"
4377,GAW,Radisson Blu Airport (Guwahati Airport),9.7,5,9.5,3178,10726,0,1,"Terminal Road, Near GAW Airport, Guwahati, India"
4378,TEZU,Radisson Blu Airport (Tezu Airport),6.2,3,9.0,2667,4496,1,0,"Terminal Road, Near TEZU Airport, Tezu, India"
4379,SIH,Ginger Airport Hotel (Sirohi Airport),14.3,5,8.7,2416,11430,0,0,"Terminal Road, Near SIH Airport, Sirohi, India"
4380,YTL,Taj City Centre (Yavatmal Airport),13.3,3,9.0,3353,8108,0,1,"Terminal Road, Near YTL Airport, Yavatmal, India"
4381,AYJ,Novotel Airport Hotel (Ayodhya Airport),4.2,4,9.6,214,8369,1,0,"Terminal Road, Near AYJ Airport, Ayodhya, India"
4382,ZER,Pride Plaza Hotel (Ziro Airport),10.6,4,9.1,3372,1806,0,1,"Terminal Road, Near ZER Airport, Ziro, India"
4383,BGP,Radisson Blu Airport (Bhagalpur Airport),5.5,3,8.7,1567,11280,1,0,"Terminal Road, Near BGP Airport, Bhagalpur, India"
